q_id,lang,generation_idx,original_lang,judge,correct
291,es,0,id,zai-org/GLM-4.7-Flash,False
246,it,0,hi,zai-org/GLM-4.7-Flash,False
291,zh,0,id,zai-org/GLM-4.7-Flash,False
378,en,0,ko,zai-org/GLM-4.7-Flash,False
37,it,0,en,zai-org/GLM-4.7-Flash,False
125,en,0,es,zai-org/GLM-4.7-Flash,False
246,hi,0,hi,zai-org/GLM-4.7-Flash,False
378,id,0,ko,zai-org/GLM-4.7-Flash,False
378,es,0,ko,zai-org/GLM-4.7-Flash,False
37,ja,0,en,zai-org/GLM-4.7-Flash,False
291,it,0,id,zai-org/GLM-4.7-Flash,False
294,it,0,it,zai-org/GLM-4.7-Flash,False
246,zh,0,hi,zai-org/GLM-4.7-Flash,False
202,es,0,hi,zai-org/GLM-4.7-Flash,False
378,zh,0,ko,zai-org/GLM-4.7-Flash,False
125,de,0,es,zai-org/GLM-4.7-Flash,False
291,ja,0,id,zai-org/GLM-4.7-Flash,False
378,fr,0,ko,zai-org/GLM-4.7-Flash,False
202,fr,0,hi,zai-org/GLM-4.7-Flash,False
37,fr,0,en,zai-org/GLM-4.7-Flash,False
202,it,0,hi,zai-org/GLM-4.7-Flash,False
125,es,0,es,zai-org/GLM-4.7-Flash,False
125,id,0,es,zai-org/GLM-4.7-Flash,False
358,fr,0,ja,zai-org/GLM-4.7-Flash,True
398,ja,0,ko,zai-org/GLM-4.7-Flash,False
358,es,0,ja,zai-org/GLM-4.7-Flash,False
125,it,0,es,zai-org/GLM-4.7-Flash,False
358,zh,0,ja,zai-org/GLM-4.7-Flash,True
358,ja,0,ja,zai-org/GLM-4.7-Flash,True
378,ja,0,ko,zai-org/GLM-4.7-Flash,False
129,id,0,es,zai-org/GLM-4.7-Flash,False
129,ja,0,es,zai-org/GLM-4.7-Flash,False
358,hi,0,ja,zai-org/GLM-4.7-Flash,False
378,de,0,ko,zai-org/GLM-4.7-Flash,False
378,hi,0,ko,zai-org/GLM-4.7-Flash,False
129,en,0,es,zai-org/GLM-4.7-Flash,False
125,zh,0,es,zai-org/GLM-4.7-Flash,False
358,id,0,ja,zai-org/GLM-4.7-Flash,False
223,en,0,hi,zai-org/GLM-4.7-Flash,False
125,ja,0,es,zai-org/GLM-4.7-Flash,False
358,en,0,ja,zai-org/GLM-4.7-Flash,False
129,zh,0,es,zai-org/GLM-4.7-Flash,False
129,es,0,es,zai-org/GLM-4.7-Flash,False
314,de,0,it,zai-org/GLM-4.7-Flash,False
129,it,0,es,zai-org/GLM-4.7-Flash,False
129,fr,0,es,zai-org/GLM-4.7-Flash,False
314,en,0,it,zai-org/GLM-4.7-Flash,False
223,fr,0,hi,zai-org/GLM-4.7-Flash,False
129,de,0,es,zai-org/GLM-4.7-Flash,False
378,it,0,ko,zai-org/GLM-4.7-Flash,False
412,en,0,pt,zai-org/GLM-4.7-Flash,True
125,hi,0,es,zai-org/GLM-4.7-Flash,False
314,id,0,it,zai-org/GLM-4.7-Flash,False
314,it,0,it,zai-org/GLM-4.7-Flash,False
314,zh,0,it,zai-org/GLM-4.7-Flash,False
314,ja,0,it,zai-org/GLM-4.7-Flash,False
223,id,0,hi,zai-org/GLM-4.7-Flash,False
412,fr,0,pt,zai-org/GLM-4.7-Flash,True
223,ja,0,hi,zai-org/GLM-4.7-Flash,False
358,it,0,ja,zai-org/GLM-4.7-Flash,False
314,es,0,it,zai-org/GLM-4.7-Flash,False
412,es,0,pt,zai-org/GLM-4.7-Flash,True
223,zh,0,hi,zai-org/GLM-4.7-Flash,False
314,fr,0,it,zai-org/GLM-4.7-Flash,False
280,en,0,id,zai-org/GLM-4.7-Flash,False
412,de,0,pt,zai-org/GLM-4.7-Flash,True
280,fr,0,id,zai-org/GLM-4.7-Flash,False
129,hi,0,es,zai-org/GLM-4.7-Flash,False
390,es,0,ko,zai-org/GLM-4.7-Flash,False
223,it,0,hi,zai-org/GLM-4.7-Flash,False
412,it,0,pt,zai-org/GLM-4.7-Flash,True
280,it,0,id,zai-org/GLM-4.7-Flash,False
412,ja,0,pt,zai-org/GLM-4.7-Flash,True
412,id,0,pt,zai-org/GLM-4.7-Flash,False
390,en,0,ko,zai-org/GLM-4.7-Flash,False
223,es,0,hi,zai-org/GLM-4.7-Flash,False
412,hi,0,pt,zai-org/GLM-4.7-Flash,False
390,de,0,ko,zai-org/GLM-4.7-Flash,False
223,de,0,hi,zai-org/GLM-4.7-Flash,False
280,id,0,id,zai-org/GLM-4.7-Flash,False
280,ja,0,id,zai-org/GLM-4.7-Flash,False
314,hi,0,it,zai-org/GLM-4.7-Flash,False
398,de,0,ko,zai-org/GLM-4.7-Flash,True
280,de,0,id,zai-org/GLM-4.7-Flash,False
280,es,0,id,zai-org/GLM-4.7-Flash,False
280,hi,0,id,zai-org/GLM-4.7-Flash,False
325,en,0,it,zai-org/GLM-4.7-Flash,False
325,fr,0,it,zai-org/GLM-4.7-Flash,True
223,hi,0,hi,zai-org/GLM-4.7-Flash,False
390,ja,0,ko,zai-org/GLM-4.7-Flash,False
325,es,0,it,zai-org/GLM-4.7-Flash,False
486,en,0,zh,zai-org/GLM-4.7-Flash,False
325,id,0,it,zai-org/GLM-4.7-Flash,False
325,de,0,it,zai-org/GLM-4.7-Flash,False
325,it,0,it,zai-org/GLM-4.7-Flash,False
390,hi,0,ko,zai-org/GLM-4.7-Flash,False
390,id,0,ko,zai-org/GLM-4.7-Flash,False
325,ja,0,it,zai-org/GLM-4.7-Flash,False
390,fr,0,ko,zai-org/GLM-4.7-Flash,False
358,de,0,ja,zai-org/GLM-4.7-Flash,False
125,fr,0,es,zai-org/GLM-4.7-Flash,False
280,zh,0,id,zai-org/GLM-4.7-Flash,False
390,it,0,ko,zai-org/GLM-4.7-Flash,False
486,es,0,zh,zai-org/GLM-4.7-Flash,False
390,zh,0,ko,zai-org/GLM-4.7-Flash,False
498,de,0,zh,zai-org/GLM-4.7-Flash,False
325,hi,0,it,zai-org/GLM-4.7-Flash,False
365,en,0,ko,zai-org/GLM-4.7-Flash,False
325,zh,0,it,zai-org/GLM-4.7-Flash,False
365,id,0,ko,zai-org/GLM-4.7-Flash,False
486,fr,0,zh,zai-org/GLM-4.7-Flash,False
365,de,0,ko,zai-org/GLM-4.7-Flash,False
486,de,0,zh,zai-org/GLM-4.7-Flash,False
498,es,0,zh,zai-org/GLM-4.7-Flash,False
486,hi,0,zh,zai-org/GLM-4.7-Flash,False
486,it,0,zh,zai-org/GLM-4.7-Flash,False
486,id,0,zh,zai-org/GLM-4.7-Flash,False
486,ja,0,zh,zai-org/GLM-4.7-Flash,False
297,de,0,it,zai-org/GLM-4.7-Flash,False
486,zh,0,zh,zai-org/GLM-4.7-Flash,False
498,ja,0,zh,zai-org/GLM-4.7-Flash,False
297,fr,0,it,zai-org/GLM-4.7-Flash,True
365,zh,0,ko,zai-org/GLM-4.7-Flash,False
365,it,0,ko,zai-org/GLM-4.7-Flash,False
498,hi,0,zh,zai-org/GLM-4.7-Flash,False
297,it,0,it,zai-org/GLM-4.7-Flash,False
297,es,0,it,zai-org/GLM-4.7-Flash,False
297,en,0,it,zai-org/GLM-4.7-Flash,False
297,zh,0,it,zai-org/GLM-4.7-Flash,True
365,hi,0,ko,zai-org/GLM-4.7-Flash,False
297,id,0,it,zai-org/GLM-4.7-Flash,False
498,it,0,zh,zai-org/GLM-4.7-Flash,False
233,en,0,hi,zai-org/GLM-4.7-Flash,False
233,id,0,hi,zai-org/GLM-4.7-Flash,False
197,en,0,hi,zai-org/GLM-4.7-Flash,False
297,hi,0,it,zai-org/GLM-4.7-Flash,False
365,ja,0,ko,zai-org/GLM-4.7-Flash,False
498,zh,0,zh,zai-org/GLM-4.7-Flash,False
233,ja,0,hi,zai-org/GLM-4.7-Flash,False
498,id,0,zh,zai-org/GLM-4.7-Flash,False
297,ja,0,it,zai-org/GLM-4.7-Flash,False
197,zh,0,hi,zai-org/GLM-4.7-Flash,False
258,fr,0,id,zai-org/GLM-4.7-Flash,False
197,de,0,hi,zai-org/GLM-4.7-Flash,False
197,es,0,hi,zai-org/GLM-4.7-Flash,False
365,es,0,ko,zai-org/GLM-4.7-Flash,False
233,fr,0,hi,zai-org/GLM-4.7-Flash,True
136,en,0,es,zai-org/GLM-4.7-Flash,False
258,en,0,id,zai-org/GLM-4.7-Flash,False
136,fr,0,es,zai-org/GLM-4.7-Flash,False
136,de,0,es,zai-org/GLM-4.7-Flash,False
136,ja,0,es,zai-org/GLM-4.7-Flash,False
365,fr,0,ko,zai-org/GLM-4.7-Flash,False
258,de,0,id,zai-org/GLM-4.7-Flash,False
197,fr,0,hi,zai-org/GLM-4.7-Flash,False
197,it,0,hi,zai-org/GLM-4.7-Flash,False
258,es,0,id,zai-org/GLM-4.7-Flash,False
258,id,0,id,zai-org/GLM-4.7-Flash,False
136,zh,0,es,zai-org/GLM-4.7-Flash,False
233,it,0,hi,zai-org/GLM-4.7-Flash,False
258,it,0,id,zai-org/GLM-4.7-Flash,False
136,hi,0,es,zai-org/GLM-4.7-Flash,False
232,de,0,hi,zai-org/GLM-4.7-Flash,False
232,en,0,hi,zai-org/GLM-4.7-Flash,False
136,it,0,es,zai-org/GLM-4.7-Flash,False
197,ja,0,hi,zai-org/GLM-4.7-Flash,False
136,es,0,es,zai-org/GLM-4.7-Flash,False
258,ja,0,id,zai-org/GLM-4.7-Flash,False
232,es,0,hi,zai-org/GLM-4.7-Flash,False
333,de,0,ja,zai-org/GLM-4.7-Flash,False
232,fr,0,hi,zai-org/GLM-4.7-Flash,False
232,it,0,hi,zai-org/GLM-4.7-Flash,False
333,en,0,ja,zai-org/GLM-4.7-Flash,False
232,id,0,hi,zai-org/GLM-4.7-Flash,False
233,es,0,hi,zai-org/GLM-4.7-Flash,False
197,hi,0,hi,zai-org/GLM-4.7-Flash,False
333,es,0,ja,zai-org/GLM-4.7-Flash,False
333,ja,0,ja,zai-org/GLM-4.7-Flash,False
333,fr,0,ja,zai-org/GLM-4.7-Flash,False
333,zh,0,ja,zai-org/GLM-4.7-Flash,False
197,id,0,hi,zai-org/GLM-4.7-Flash,False
232,ja,0,hi,zai-org/GLM-4.7-Flash,True
333,id,0,ja,zai-org/GLM-4.7-Flash,False
232,zh,0,hi,zai-org/GLM-4.7-Flash,False
136,id,0,es,zai-org/GLM-4.7-Flash,False
258,zh,0,id,zai-org/GLM-4.7-Flash,False
233,zh,0,hi,zai-org/GLM-4.7-Flash,True
333,it,0,ja,zai-org/GLM-4.7-Flash,True
333,hi,0,ja,zai-org/GLM-4.7-Flash,False
258,hi,0,id,zai-org/GLM-4.7-Flash,False
224,es,0,hi,zai-org/GLM-4.7-Flash,True
224,fr,0,hi,zai-org/GLM-4.7-Flash,True
322,en,0,it,zai-org/GLM-4.7-Flash,False
224,zh,0,hi,zai-org/GLM-4.7-Flash,True
224,hi,0,hi,zai-org/GLM-4.7-Flash,False
127,en,0,es,zai-org/GLM-4.7-Flash,False
487,it,0,zh,zai-org/GLM-4.7-Flash,False
322,de,0,it,zai-org/GLM-4.7-Flash,False
487,id,0,zh,zai-org/GLM-4.7-Flash,False
487,en,0,zh,zai-org/GLM-4.7-Flash,False
487,de,0,zh,zai-org/GLM-4.7-Flash,False
487,fr,0,zh,zai-org/GLM-4.7-Flash,False
322,it,0,it,zai-org/GLM-4.7-Flash,False
322,id,0,it,zai-org/GLM-4.7-Flash,False
285,en,0,id,zai-org/GLM-4.7-Flash,True
224,de,0,hi,zai-org/GLM-4.7-Flash,True
498,fr,0,zh,zai-org/GLM-4.7-Flash,False
487,ja,0,zh,zai-org/GLM-4.7-Flash,False
127,fr,0,es,zai-org/GLM-4.7-Flash,True
322,ja,0,it,zai-org/GLM-4.7-Flash,False
127,de,0,es,zai-org/GLM-4.7-Flash,True
127,id,0,es,zai-org/GLM-4.7-Flash,False
487,zh,0,zh,zai-org/GLM-4.7-Flash,False
127,it,0,es,zai-org/GLM-4.7-Flash,True
127,ja,0,es,zai-org/GLM-4.7-Flash,False
322,es,0,it,zai-org/GLM-4.7-Flash,False
322,zh,0,it,zai-org/GLM-4.7-Flash,False
285,de,0,id,zai-org/GLM-4.7-Flash,False
224,ja,0,hi,zai-org/GLM-4.7-Flash,True
285,es,0,id,zai-org/GLM-4.7-Flash,True
232,hi,0,hi,zai-org/GLM-4.7-Flash,False
322,fr,0,it,zai-org/GLM-4.7-Flash,False
487,hi,0,zh,zai-org/GLM-4.7-Flash,False
285,fr,0,id,zai-org/GLM-4.7-Flash,True
107,de,0,es,zai-org/GLM-4.7-Flash,False
322,hi,0,it,zai-org/GLM-4.7-Flash,False
107,en,0,es,zai-org/GLM-4.7-Flash,False
285,id,0,id,zai-org/GLM-4.7-Flash,True
285,ja,0,id,zai-org/GLM-4.7-Flash,False
394,es,0,ko,zai-org/GLM-4.7-Flash,False
394,en,0,ko,zai-org/GLM-4.7-Flash,False
285,it,0,id,zai-org/GLM-4.7-Flash,True
394,de,0,ko,zai-org/GLM-4.7-Flash,False
107,es,0,es,zai-org/GLM-4.7-Flash,False
394,it,0,ko,zai-org/GLM-4.7-Flash,False
107,id,0,es,zai-org/GLM-4.7-Flash,False
107,fr,0,es,zai-org/GLM-4.7-Flash,False
107,it,0,es,zai-org/GLM-4.7-Flash,False
127,hi,0,es,zai-org/GLM-4.7-Flash,True
394,id,0,ko,zai-org/GLM-4.7-Flash,False
394,hi,0,ko,zai-org/GLM-4.7-Flash,False
107,zh,0,es,zai-org/GLM-4.7-Flash,False
394,zh,0,ko,zai-org/GLM-4.7-Flash,False
224,it,0,hi,zai-org/GLM-4.7-Flash,True
107,hi,0,es,zai-org/GLM-4.7-Flash,False
394,fr,0,ko,zai-org/GLM-4.7-Flash,False
107,ja,0,es,zai-org/GLM-4.7-Flash,False
224,en,0,hi,zai-org/GLM-4.7-Flash,False
487,es,0,zh,zai-org/GLM-4.7-Flash,False
285,zh,0,id,zai-org/GLM-4.7-Flash,True
127,zh,0,es,zai-org/GLM-4.7-Flash,True
354,en,0,ja,zai-org/GLM-4.7-Flash,False
498,en,0,zh,zai-org/GLM-4.7-Flash,False
285,hi,0,id,zai-org/GLM-4.7-Flash,False
311,en,0,it,zai-org/GLM-4.7-Flash,False
133,en,0,es,zai-org/GLM-4.7-Flash,False
311,fr,0,it,zai-org/GLM-4.7-Flash,True
133,es,0,es,zai-org/GLM-4.7-Flash,False
133,ja,0,es,zai-org/GLM-4.7-Flash,False
133,zh,0,es,zai-org/GLM-4.7-Flash,False
133,id,0,es,zai-org/GLM-4.7-Flash,False
133,de,0,es,zai-org/GLM-4.7-Flash,False
311,es,0,it,zai-org/GLM-4.7-Flash,False
133,fr,0,es,zai-org/GLM-4.7-Flash,False
354,es,0,ja,zai-org/GLM-4.7-Flash,False
347,fr,0,ja,zai-org/GLM-4.7-Flash,False
311,it,0,it,zai-org/GLM-4.7-Flash,True
354,ja,0,ja,zai-org/GLM-4.7-Flash,False
412,zh,0,pt,zai-org/GLM-4.7-Flash,False
127,es,0,es,zai-org/GLM-4.7-Flash,False
133,hi,0,es,zai-org/GLM-4.7-Flash,False
347,de,0,ja,zai-org/GLM-4.7-Flash,False
347,es,0,ja,zai-org/GLM-4.7-Flash,False
354,fr,0,ja,zai-org/GLM-4.7-Flash,False
133,it,0,es,zai-org/GLM-4.7-Flash,False
311,de,0,it,zai-org/GLM-4.7-Flash,True
311,id,0,it,zai-org/GLM-4.7-Flash,True
347,zh,0,ja,zai-org/GLM-4.7-Flash,False
311,hi,0,it,zai-org/GLM-4.7-Flash,True
311,zh,0,it,zai-org/GLM-4.7-Flash,True
354,de,0,ja,zai-org/GLM-4.7-Flash,False
347,id,0,ja,zai-org/GLM-4.7-Flash,False
354,it,0,ja,zai-org/GLM-4.7-Flash,False
311,ja,0,it,zai-org/GLM-4.7-Flash,False
347,ja,0,ja,zai-org/GLM-4.7-Flash,False
347,hi,0,ja,zai-org/GLM-4.7-Flash,False
65,en,0,en,zai-org/GLM-4.7-Flash,False
233,de,0,hi,zai-org/GLM-4.7-Flash,False
347,en,0,ja,zai-org/GLM-4.7-Flash,True
347,it,0,ja,zai-org/GLM-4.7-Flash,False
473,es,0,zh,zai-org/GLM-4.7-Flash,True
65,de,0,en,zai-org/GLM-4.7-Flash,False
65,it,0,en,zai-org/GLM-4.7-Flash,False
354,id,0,ja,zai-org/GLM-4.7-Flash,False
354,hi,0,ja,zai-org/GLM-4.7-Flash,False
65,zh,0,en,zai-org/GLM-4.7-Flash,False
85,en,0,de,zai-org/GLM-4.7-Flash,False
473,zh,0,zh,zai-org/GLM-4.7-Flash,True
65,ja,0,en,zai-org/GLM-4.7-Flash,False
85,es,0,de,zai-org/GLM-4.7-Flash,True
394,ja,0,ko,zai-org/GLM-4.7-Flash,False
65,id,0,en,zai-org/GLM-4.7-Flash,False
65,es,0,en,zai-org/GLM-4.7-Flash,False
44,ja,0,en,zai-org/GLM-4.7-Flash,False
65,fr,0,en,zai-org/GLM-4.7-Flash,False
85,id,0,de,zai-org/GLM-4.7-Flash,True
65,hi,0,en,zai-org/GLM-4.7-Flash,False
44,en,0,en,zai-org/GLM-4.7-Flash,False
186,en,0,hi,zai-org/GLM-4.7-Flash,False
44,zh,0,en,zai-org/GLM-4.7-Flash,False
473,ja,0,zh,zai-org/GLM-4.7-Flash,False
473,it,0,zh,zai-org/GLM-4.7-Flash,True
85,zh,0,de,zai-org/GLM-4.7-Flash,True
186,es,0,hi,zai-org/GLM-4.7-Flash,False
473,hi,0,zh,zai-org/GLM-4.7-Flash,False
85,it,0,de,zai-org/GLM-4.7-Flash,False
85,ja,0,de,zai-org/GLM-4.7-Flash,False
473,id,0,zh,zai-org/GLM-4.7-Flash,True
44,fr,0,en,zai-org/GLM-4.7-Flash,False
186,id,0,hi,zai-org/GLM-4.7-Flash,False
12,en,0,he,zai-org/GLM-4.7-Flash,False
44,de,0,en,zai-org/GLM-4.7-Flash,True
44,es,0,en,zai-org/GLM-4.7-Flash,False
12,hi,0,he,zai-org/GLM-4.7-Flash,False
44,it,0,en,zai-org/GLM-4.7-Flash,False
186,de,0,hi,zai-org/GLM-4.7-Flash,False
12,es,0,he,zai-org/GLM-4.7-Flash,False
473,fr,0,zh,zai-org/GLM-4.7-Flash,False
12,id,0,he,zai-org/GLM-4.7-Flash,False
12,de,0,he,zai-org/GLM-4.7-Flash,False
85,de,0,de,zai-org/GLM-4.7-Flash,True
186,fr,0,hi,zai-org/GLM-4.7-Flash,False
35,en,0,en,zai-org/GLM-4.7-Flash,False
186,it,0,hi,zai-org/GLM-4.7-Flash,False
12,it,0,he,zai-org/GLM-4.7-Flash,False
85,hi,0,de,zai-org/GLM-4.7-Flash,False
12,fr,0,he,zai-org/GLM-4.7-Flash,False
35,id,0,en,zai-org/GLM-4.7-Flash,False
186,zh,0,hi,zai-org/GLM-4.7-Flash,False
12,ja,0,he,zai-org/GLM-4.7-Flash,False
35,de,0,en,zai-org/GLM-4.7-Flash,False
35,fr,0,en,zai-org/GLM-4.7-Flash,False
12,zh,0,he,zai-org/GLM-4.7-Flash,False
186,hi,0,hi,zai-org/GLM-4.7-Flash,False
35,es,0,en,zai-org/GLM-4.7-Flash,False
186,ja,0,hi,zai-org/GLM-4.7-Flash,False
28,fr,0,he,zai-org/GLM-4.7-Flash,False
35,it,0,en,zai-org/GLM-4.7-Flash,False
224,id,0,hi,zai-org/GLM-4.7-Flash,False
142,en,0,es,zai-org/GLM-4.7-Flash,False
28,en,0,he,zai-org/GLM-4.7-Flash,False
142,de,0,es,zai-org/GLM-4.7-Flash,False
28,zh,0,he,zai-org/GLM-4.7-Flash,False
35,ja,0,en,zai-org/GLM-4.7-Flash,False
142,it,0,es,zai-org/GLM-4.7-Flash,False
85,fr,0,de,zai-org/GLM-4.7-Flash,False
35,zh,0,en,zai-org/GLM-4.7-Flash,False
28,es,0,he,zai-org/GLM-4.7-Flash,False
142,zh,0,es,zai-org/GLM-4.7-Flash,False
28,de,0,he,zai-org/GLM-4.7-Flash,False
28,id,0,he,zai-org/GLM-4.7-Flash,False
142,es,0,es,zai-org/GLM-4.7-Flash,False
28,ja,0,he,zai-org/GLM-4.7-Flash,False
142,ja,0,es,zai-org/GLM-4.7-Flash,False
381,es,0,ko,zai-org/GLM-4.7-Flash,False
28,it,0,he,zai-org/GLM-4.7-Flash,False
28,hi,0,he,zai-org/GLM-4.7-Flash,False
142,hi,0,es,zai-org/GLM-4.7-Flash,False
381,de,0,ko,zai-org/GLM-4.7-Flash,True
381,en,0,ko,zai-org/GLM-4.7-Flash,False
44,id,0,en,zai-org/GLM-4.7-Flash,False
142,fr,0,es,zai-org/GLM-4.7-Flash,False
351,ja,0,ja,zai-org/GLM-4.7-Flash,False
351,zh,0,ja,zai-org/GLM-4.7-Flash,False
142,id,0,es,zai-org/GLM-4.7-Flash,False
35,hi,0,en,zai-org/GLM-4.7-Flash,False
351,es,0,ja,zai-org/GLM-4.7-Flash,False
381,hi,0,ko,zai-org/GLM-4.7-Flash,True
381,ja,0,ko,zai-org/GLM-4.7-Flash,True
381,it,0,ko,zai-org/GLM-4.7-Flash,True
95,de,0,de,zai-org/GLM-4.7-Flash,False
294,zh,0,it,zai-org/GLM-4.7-Flash,True
351,id,0,ja,zai-org/GLM-4.7-Flash,False
351,de,0,ja,zai-org/GLM-4.7-Flash,False
354,zh,0,ja,zai-org/GLM-4.7-Flash,False
221,en,0,hi,zai-org/GLM-4.7-Flash,False
381,zh,0,ko,zai-org/GLM-4.7-Flash,True
95,en,0,de,zai-org/GLM-4.7-Flash,False
95,it,0,de,zai-org/GLM-4.7-Flash,False
351,it,0,ja,zai-org/GLM-4.7-Flash,False
95,es,0,de,zai-org/GLM-4.7-Flash,False
221,es,0,hi,zai-org/GLM-4.7-Flash,False
351,hi,0,ja,zai-org/GLM-4.7-Flash,False
351,fr,0,ja,zai-org/GLM-4.7-Flash,False
351,en,0,ja,zai-org/GLM-4.7-Flash,False
95,id,0,de,zai-org/GLM-4.7-Flash,False
221,hi,0,hi,zai-org/GLM-4.7-Flash,True
51,en,0,en,zai-org/GLM-4.7-Flash,False
221,fr,0,hi,zai-org/GLM-4.7-Flash,True
221,it,0,hi,zai-org/GLM-4.7-Flash,False
95,zh,0,de,zai-org/GLM-4.7-Flash,False
41,en,0,en,zai-org/GLM-4.7-Flash,False
51,fr,0,en,zai-org/GLM-4.7-Flash,False
51,de,0,en,zai-org/GLM-4.7-Flash,False
51,es,0,en,zai-org/GLM-4.7-Flash,False
95,fr,0,de,zai-org/GLM-4.7-Flash,True
221,ja,0,hi,zai-org/GLM-4.7-Flash,False
95,ja,0,de,zai-org/GLM-4.7-Flash,False
51,it,0,en,zai-org/GLM-4.7-Flash,False
371,en,0,ko,zai-org/GLM-4.7-Flash,False
51,id,0,en,zai-org/GLM-4.7-Flash,False
51,zh,0,en,zai-org/GLM-4.7-Flash,True
356,id,0,ja,zai-org/GLM-4.7-Flash,False
41,ja,0,en,zai-org/GLM-4.7-Flash,False
95,hi,0,de,zai-org/GLM-4.7-Flash,False
356,it,0,ja,zai-org/GLM-4.7-Flash,False
473,en,0,zh,zai-org/GLM-4.7-Flash,True
41,de,0,en,zai-org/GLM-4.7-Flash,False
356,hi,0,ja,zai-org/GLM-4.7-Flash,False
356,zh,0,ja,zai-org/GLM-4.7-Flash,False
371,es,0,ko,zai-org/GLM-4.7-Flash,False
41,id,0,en,zai-org/GLM-4.7-Flash,True
221,id,0,hi,zai-org/GLM-4.7-Flash,False
221,de,0,hi,zai-org/GLM-4.7-Flash,False
51,hi,0,en,zai-org/GLM-4.7-Flash,False
371,id,0,ko,zai-org/GLM-4.7-Flash,False
356,ja,0,ja,zai-org/GLM-4.7-Flash,False
356,de,0,ja,zai-org/GLM-4.7-Flash,False
371,fr,0,ko,zai-org/GLM-4.7-Flash,False
381,fr,0,ko,zai-org/GLM-4.7-Flash,False
371,zh,0,ko,zai-org/GLM-4.7-Flash,False
51,ja,0,en,zai-org/GLM-4.7-Flash,False
41,fr,0,en,zai-org/GLM-4.7-Flash,True
356,es,0,ja,zai-org/GLM-4.7-Flash,False
473,de,0,zh,zai-org/GLM-4.7-Flash,True
206,en,0,hi,zai-org/GLM-4.7-Flash,True
41,it,0,en,zai-org/GLM-4.7-Flash,False
356,fr,0,ja,zai-org/GLM-4.7-Flash,False
371,hi,0,ko,zai-org/GLM-4.7-Flash,False
371,de,0,ko,zai-org/GLM-4.7-Flash,False
282,en,0,id,zai-org/GLM-4.7-Flash,False
206,de,0,hi,zai-org/GLM-4.7-Flash,True
282,fr,0,id,zai-org/GLM-4.7-Flash,False
206,es,0,hi,zai-org/GLM-4.7-Flash,False
41,hi,0,en,zai-org/GLM-4.7-Flash,False
41,zh,0,en,zai-org/GLM-4.7-Flash,False
356,en,0,ja,zai-org/GLM-4.7-Flash,False
206,it,0,hi,zai-org/GLM-4.7-Flash,False
282,es,0,id,zai-org/GLM-4.7-Flash,False
371,ja,0,ko,zai-org/GLM-4.7-Flash,False
371,it,0,ko,zai-org/GLM-4.7-Flash,False
44,hi,0,en,zai-org/GLM-4.7-Flash,False
41,es,0,en,zai-org/GLM-4.7-Flash,False
395,en,0,ko,zai-org/GLM-4.7-Flash,False
206,zh,0,hi,zai-org/GLM-4.7-Flash,False
282,de,0,id,zai-org/GLM-4.7-Flash,False
221,zh,0,hi,zai-org/GLM-4.7-Flash,True
282,ja,0,id,zai-org/GLM-4.7-Flash,False
395,zh,0,ko,zai-org/GLM-4.7-Flash,True
4,en,0,he,zai-org/GLM-4.7-Flash,False
4,es,0,he,zai-org/GLM-4.7-Flash,False
4,it,0,he,zai-org/GLM-4.7-Flash,False
254,de,0,hi,zai-org/GLM-4.7-Flash,False
4,id,0,he,zai-org/GLM-4.7-Flash,False
282,id,0,id,zai-org/GLM-4.7-Flash,False
282,it,0,id,zai-org/GLM-4.7-Flash,False
395,fr,0,ko,zai-org/GLM-4.7-Flash,False
254,fr,0,hi,zai-org/GLM-4.7-Flash,False
256,en,0,id,zai-org/GLM-4.7-Flash,False
282,zh,0,id,zai-org/GLM-4.7-Flash,False
206,ja,0,hi,zai-org/GLM-4.7-Flash,False
395,de,0,ko,zai-org/GLM-4.7-Flash,False
4,zh,0,he,zai-org/GLM-4.7-Flash,False
428,en,0,pt,zai-org/GLM-4.7-Flash,False
395,it,0,ko,zai-org/GLM-4.7-Flash,False
254,ja,0,hi,zai-org/GLM-4.7-Flash,False
428,fr,0,pt,zai-org/GLM-4.7-Flash,False
4,fr,0,he,zai-org/GLM-4.7-Flash,False
254,hi,0,hi,zai-org/GLM-4.7-Flash,False
206,fr,0,hi,zai-org/GLM-4.7-Flash,False
256,de,0,id,zai-org/GLM-4.7-Flash,False
395,es,0,ko,zai-org/GLM-4.7-Flash,False
428,de,0,pt,zai-org/GLM-4.7-Flash,True
428,id,0,pt,zai-org/GLM-4.7-Flash,False
233,hi,0,hi,zai-org/GLM-4.7-Flash,False
254,en,0,hi,zai-org/GLM-4.7-Flash,False
254,es,0,hi,zai-org/GLM-4.7-Flash,False
254,zh,0,hi,zai-org/GLM-4.7-Flash,False
428,es,0,pt,zai-org/GLM-4.7-Flash,False
254,it,0,hi,zai-org/GLM-4.7-Flash,False
254,id,0,hi,zai-org/GLM-4.7-Flash,False
4,ja,0,he,zai-org/GLM-4.7-Flash,False
428,it,0,pt,zai-org/GLM-4.7-Flash,False
256,zh,0,id,zai-org/GLM-4.7-Flash,False
256,fr,0,id,zai-org/GLM-4.7-Flash,False
395,ja,0,ko,zai-org/GLM-4.7-Flash,True
4,hi,0,he,zai-org/GLM-4.7-Flash,False
428,hi,0,pt,zai-org/GLM-4.7-Flash,False
428,ja,0,pt,zai-org/GLM-4.7-Flash,False
